s_dot_rec, ,gain, ,s_dot_des
1.05251,*,0,=,0
0,*,0,=,0
1.01007,*,0,=,0
0.944888,*,0,=,0
1.10208,*,0,=,0
-0.000534535,*,0,=,-0

0.972103,*,0,=,0
1.13141,*,0,=,0
1.01859,*,0,=,0
1.14305,*,0,=,0
1.00663,*,0,=,0
-10.7025,*,0,=,-0

1.05744,*,0,=,0
1.99274,*,0,=,0
1.00252,*,0,=,0
0.991428,*,0,=,0
0.96828,*,0,=,0
-0.137862,*,0,=,-0

1.00568,*,0,=,0
0,*,0,=,0
0.954206,*,0,=,0
1.29632,*,0,=,0
0.874269,*,0,=,0
4.13547,*,0,=,0

0.8739,*,0,=,0
0.495465,*,0,=,0
1.04128,*,0,=,0
0.882533,*,0,=,0
1.0375,*,0,=,0
-0.263643,*,0,=,-0

0.95696,*,0,=,0
0.256,*,0,=,0
0.942772,*,0,=,0
0.932793,*,0,=,0
1.13717,*,0,=,0
0.445543,*,0,=,0

1.14054,*,0,=,0
-1.93368,*,0,=,-0
1.00048,*,0,=,0
0.892435,*,0,=,0
0.889764,*,0,=,0
-0.365743,*,0,=,-0

0.965248,*,0,=,0
-0.709305,*,0,=,-0
1.03035,*,0,=,0
1.03675,*,0,=,0
1.02853,*,0,=,0
0.961791,*,0,=,0

1.05661,*,0,=,0
0.270208,*,0,=,0
0.96567,*,0,=,0
0.98767,*,0,=,0
1.03165,*,0,=,0
0.266843,*,0,=,0

1.02576,*,0,=,0
-1.44833,*,0,=,-0
0.960407,*,0,=,0
1.08504,*,0,=,0
1.06569,*,0,=,0
0.0787095,*,0,=,0

1.0337,*,0,=,0
0.299232,*,0,=,0
1.02052,*,0,=,0
1.01727,*,0,=,0
1.02876,*,0,=,0
-9.78607,*,0,=,-0

0.911313,*,0,=,0
0.711546,*,0,=,0
0.94364,*,0,=,0
0.884856,*,0,=,0
1.01583,*,0,=,0
-6.39849,*,0,=,-0

1.03754,*,0,=,0
1.70999,*,0,=,0
0.964824,*,0,=,0
1.02081,*,0,=,0
0.913167,*,0,=,0
-0.1209,*,0,=,-0

1.00389,*,0,=,0
0.35669,*,0,=,0
1.04643,*,0,=,0
1.25646,*,0,=,0
1.04286,*,0,=,0
0.473207,*,0,=,0

1.10496,*,0,=,0
-0.811221,*,0,=,-0
0.954102,*,0,=,0
0.838813,*,0,=,0
1.0109,*,0,=,0
-0.168969,*,0,=,-0

1.00135,*,0,=,0
0.670389,*,0,=,0
0.949251,*,0,=,0
1.26487,*,0,=,0
0.946881,*,0,=,0
0.133056,*,0,=,0

0.915421,*,0,=,0
-0.204069,*,0,=,-0
1.08049,*,0,=,0
0.940125,*,0,=,0
1.0929,*,0,=,0
0.917782,*,0,=,0

1.07206,*,0,=,0
0.175409,*,0,=,0
0.97798,*,0,=,0
1.23854,*,0,=,0
1.04618,*,0,=,0
-0.326355,*,0,=,-0

0.986257,*,0,=,0
0.341606,*,0,=,0
1.02255,*,0,=,0
0.840716,*,0,=,0
0.925695,*,0,=,0
0.145272,*,0,=,0

0.927991,*,0,=,0
-0.580312,*,0,=,-0
0.968197,*,0,=,0
1.05584,*,0,=,0
0.950993,*,0,=,0
0.260973,*,0,=,0

1.00837,*,0,=,0
-1.19034,*,0,=,-0
1.02675,*,0,=,0
1.24269,*,0,=,0
1.0833,*,0,=,0
-0.349917,*,0,=,-0

1.00357,*,0,=,0
0.11278,*,0,=,0
1.0902,*,0,=,0
0.869647,*,0,=,0
0.951223,*,0,=,0
-0.306004,*,0,=,-0

0.973229,*,0,=,0
-0.14301,*,0,=,-0
1.01786,*,0,=,0
0.968542,*,0,=,0
1.0667,*,0,=,0
-0.0471015,*,0,=,-0

1.0213,*,0,=,0
-0.192218,*,0,=,-0
0.950483,*,0,=,0
1.06939,*,0,=,0
1.04111,*,0,=,0
0.164111,*,0,=,0

0.905207,*,0,=,0
-0.282084,*,0,=,-0
1.06607,*,0,=,0
0.993857,*,0,=,0
0.811103,*,0,=,0
-0.335422,*,0,=,-0

1.2463,*,0,=,0
0.0795975,*,0,=,0
0.930987,*,0,=,0
1.19474,*,0,=,0
1.25445,*,0,=,0
0.0345308,*,0,=,0

0.95605,*,0,=,0
0.208838,*,0,=,0
1.05426,*,0,=,0
0.946213,*,0,=,0
0.96219,*,0,=,0
-0.716533,*,0,=,-0

0.994504,*,0,=,0
0,*,0,=,0
0.992796,*,0,=,0
0.835137,*,0,=,0
0.93669,*,0,=,0
0.163105,*,0,=,0

1.12695,*,0,=,0
0.151697,*,0,=,0
0.957248,*,0,=,0
1.26795,*,0,=,0
1.33561,*,0,=,0
-0.0463833,*,0,=,-0

0.867491,*,0,=,0
-0.0348748,*,0,=,-0
1.02958,*,0,=,0
0.957951,*,0,=,0
0.800852,*,0,=,0
-0.138871,*,0,=,-0

0.976163,*,0,=,0
0,*,0,=,0
1.0042,*,0,=,0
1.26005,*,0,=,0
1.27387,*,0,=,0
-0.570197,*,0,=,-0

1.02346,*,0,=,0
0.0176754,*,0,=,0
1.07113,*,0,=,0
0.786722,*,0,=,0
0.91166,*,0,=,0
0.503346,*,0,=,0

1.00266,*,0,=,0
-0.0188564,*,0,=,-0
0.962069,*,0,=,0
1.08435,*,0,=,0
1.04663,*,0,=,0
0.300803,*,0,=,0

0.912402,*,0,=,0
0,*,0,=,0
0.94057,*,0,=,0
1.00662,*,0,=,0
0.802554,*,0,=,0
-0.487705,*,0,=,-0

0.939715,*,0,=,0
0.0356375,*,0,=,0
1.02733,*,0,=,0
0.948676,*,0,=,0
1.16447,*,0,=,0
0.546874,*,0,=,0

1.1087,*,0,=,0
-0.0180089,*,0,=,-0
1.03159,*,0,=,0
0.98374,*,0,=,0
0.895282,*,0,=,0
0.0695319,*,0,=,0

1.14947,*,0,=,0
-0.015178,*,0,=,-0
0.958423,*,0,=,0
0.978706,*,0,=,0
1.09811,*,0,=,0
0.106237,*,0,=,0

0.806219,*,0,=,0
0.015158,*,0,=,0
1.02025,*,0,=,0
1.10371,*,0,=,0
0.951875,*,0,=,0
-0.166139,*,0,=,-0

1.31084,*,0,=,0
0,*,0,=,0
1.00103,*,0,=,0
0.900502,*,0,=,0
0.933748,*,0,=,0
0.0307488,*,0,=,0

0.878163,*,0,=,0
0.000419522,*,0,=,0
0.92412,*,0,=,0
1.06177,*,0,=,0
0.962268,*,0,=,0
0.148596,*,0,=,0

1.11366,*,0,=,0
0.000491128,*,0,=,0
1.1431,*,0,=,0
1.06523,*,0,=,0
1.15979,*,0,=,0
-0.586469,*,0,=,-0

1.05662,*,0,=,0
-2.29982e-05,*,0,=,-0
0.940475,*,0,=,0
1.02094,*,0,=,0
0.878834,*,0,=,0
0.370567,*,0,=,0

0.883007,*,0,=,0
-2.69237e-05,*,0,=,-0
0.968833,*,0,=,0
0.924753,*,0,=,0
0.93924,*,0,=,0
0.0518635,*,0,=,0

0.972855,*,0,=,0
-0.157108,*,0,=,-0
1.07119,*,0,=,0
1.15799,*,0,=,0
0.930464,*,0,=,0
-0.321086,*,0,=,-0

1.29961,*,0,=,0
0.199161,*,0,=,0
1.01784,*,0,=,0
0.929761,*,0,=,0
1.10471,*,0,=,0
0.509473,*,0,=,0

0.981177,*,0,=,0
-0.193853,*,0,=,-0
1.03494,*,0,=,0
1.00384,*,0,=,0
0.936713,*,0,=,0
0.0463103,*,0,=,0

1.09208,*,0,=,0
0.540658,*,0,=,0
0.938156,*,0,=,0
0.974264,*,0,=,0
1.26933,*,0,=,0
0.146764,*,0,=,0

0.921105,*,0,=,0
0.134147,*,0,=,0
1.03764,*,0,=,0
1.05548,*,0,=,0
0.891138,*,0,=,0
-0.121875,*,0,=,-0

0.846049,*,0,=,0
-0.323021,*,0,=,-0
1.03663,*,0,=,0
1.01698,*,0,=,0
0.93799,*,0,=,0
0.271145,*,0,=,0

1.22468,*,0,=,0
0.268367,*,0,=,0
0.950813,*,0,=,0
0.983772,*,0,=,0
1.08666,*,0,=,0
0.144736,*,0,=,0

1.01299,*,0,=,0
0,*,0,=,0
1.0304,*,0,=,0
0.915642,*,0,=,0
0.971838,*,0,=,0
0.340768,*,0,=,0

1.06699,*,0,=,0
-0.188415,*,0,=,-0
0.976934,*,0,=,0
1.0795,*,0,=,0
1.04463,*,0,=,0
-0.102502,*,0,=,-0

0.99489,*,0,=,0
0.136836,*,0,=,0
0.95476,*,0,=,0
1.02456,*,0,=,0
0.989786,*,0,=,0
4.69014,*,0,=,0

1.04624,*,0,=,0
-0.309355,*,0,=,-0
0.979353,*,0,=,0
1.00582,*,0,=,0
1.158,*,0,=,0
0.286048,*,0,=,0

0.875636,*,0,=,0
0,*,0,=,0
1.02907,*,0,=,0
0.805084,*,0,=,0
0.932515,*,0,=,0
-0.36104,*,0,=,-0

1.09686,*,0,=,0
-0.175837,*,0,=,-0
0.945268,*,0,=,0
1.07918,*,0,=,0
0.997765,*,0,=,0
0.0357463,*,0,=,0

1.01029,*,0,=,0
0,*,0,=,0
0.980808,*,0,=,0
1.09976,*,0,=,0
0.882895,*,0,=,0
-0.28957,*,0,=,-0

0.935037,*,0,=,0
0.0408766,*,0,=,0
0.942082,*,0,=,0
1.04582,*,0,=,0
0.915852,*,0,=,0
0.300106,*,0,=,0

1.04251,*,0,=,0
-0.324951,*,0,=,-0
1.0482,*,0,=,0
1.05325,*,0,=,0
1.22983,*,0,=,0
-0.0133108,*,0,=,-0

0.851313,*,0,=,0
-0.467105,*,0,=,-0
1.07769,*,0,=,0
0.875887,*,0,=,0
1.08256,*,0,=,0
-2.46633e+11,*,0,=,-0

1.20087,*,0,=,0
0.137586,*,0,=,0
0.993664,*,0,=,0
0.991702,*,0,=,0
0.882749,*,0,=,0
-0.168646,*,0,=,-0

0.947147,*,0,=,0
0.442188,*,0,=,0
0.997267,*,0,=,0
1.03659,*,0,=,0
0.936834,*,0,=,0
0.0660412,*,0,=,0

0.966058,*,0,=,0
-0.124798,*,0,=,-0
0.932236,*,0,=,0
1.08893,*,0,=,0
1.00885,*,0,=,0
0.158058,*,0,=,0

0.975102,*,0,=,0
0,*,0,=,0
1.03196,*,0,=,0
0.947392,*,0,=,0
1.08663,*,0,=,0
0.380789,*,0,=,0

0.993449,*,0,=,0
0.177458,*,0,=,0
1.00898,*,0,=,0
0.870051,*,0,=,0
0.970818,*,0,=,0
-0.0645964,*,0,=,-0

1.19219,*,0,=,0
0,*,0,=,0
1.02399,*,0,=,0
1.22481,*,0,=,0
1.16705,*,0,=,0
-0.314229,*,0,=,-0

0.903903,*,0,=,0
0,*,0,=,0
0.970364,*,0,=,0
0.93942,*,0,=,0
1.05077,*,0,=,0
-0.339386,*,0,=,-0

1.03325,*,0,=,0
0,*,0,=,0
1.14412,*,0,=,0
0.888851,*,0,=,0
1.03055,*,0,=,0
0.147803,*,0,=,0

1.09467,*,0,=,0
0,*,0,=,0
0.988833,*,0,=,0
1.16656,*,0,=,0
1.08936,*,0,=,0
-2.10217,*,0,=,-0

0.895373,*,0,=,0
0.0740316,*,0,=,0
1.02343,*,0,=,0
0.813549,*,0,=,0
0.918329,*,0,=,0
0.0702635,*,0,=,0

1.10766,*,0,=,0
0,*,0,=,0
0.959782,*,0,=,0
1.06746,*,0,=,0
0.914551,*,0,=,0
0.579254,*,0,=,0

0.905958,*,0,=,0
-0.0296059,*,0,=,-0
1.04935,*,0,=,0
1.04576,*,0,=,0
1.04843,*,0,=,0
-0.0242547,*,0,=,-0

1.02315,*,0,=,0
0.0673794,*,0,=,0
1.04161,*,0,=,0
0.954111,*,0,=,0
1.22536,*,0,=,0
-0.150772,*,0,=,-0

0.9851,*,0,=,0
0.246227,*,0,=,0
0.978702,*,0,=,0
1.08355,*,0,=,0
0.809621,*,0,=,0
0.113222,*,0,=,0

0.990756,*,0,=,0
0,*,0,=,0
0.92219,*,0,=,0
0.973039,*,0,=,0
1.17698,*,0,=,0
-0.0872595,*,0,=,-0

0.922919,*,0,=,0
-0.0399276,*,0,=,-0
1.00493,*,0,=,0
0.927285,*,0,=,0
0.863162,*,0,=,0
0.228733,*,0,=,0

1.09571,*,0,=,0
-0.0467427,*,0,=,-0
1.11372,*,0,=,0
0.85469,*,0,=,0
1.08158,*,0,=,0
-7.80498,*,0,=,-0

0.949701,*,0,=,0
0.00218883,*,0,=,0
0.913682,*,0,=,0
1.08414,*,0,=,0
1.06895,*,0,=,0
-0.402677,*,0,=,-0

0.992365,*,0,=,0
0.00256243,*,0,=,0
1.09114,*,0,=,0
0.994416,*,0,=,0
1.19007,*,0,=,0
-0.209463,*,0,=,-0

1.18175,*,0,=,0
0.000599959,*,0,=,0
0.958737,*,0,=,0
1.15139,*,0,=,0
0.899557,*,0,=,0
-1.92182e+11,*,0,=,-0

0.846696,*,0,=,0
-1.5608e-05,*,0,=,-0
0.970795,*,0,=,0
0.875407,*,0,=,0
0.999347,*,0,=,0
-0.192207,*,0,=,-0

1.27532,*,0,=,0
4.1112e-06,*,0,=,0
0.951867,*,0,=,0
0.933273,*,0,=,0
1.04503,*,0,=,0
0.121744,*,0,=,0

0.944186,*,0,=,0
0.00740251,*,0,=,0
1.03057,*,0,=,0
1.16205,*,0,=,0
0.983548,*,0,=,0
0.163539,*,0,=,0

1.13155,*,0,=,0
-0.0186793,*,0,=,-0
1.09195,*,0,=,0
1.13128,*,0,=,0
0.891939,*,0,=,0
-0.222237,*,0,=,-0

0.86686,*,0,=,0
0.0342094,*,0,=,0
0.985275,*,0,=,0
0.798775,*,0,=,0
1.02415,*,0,=,0
-0.146576,*,0,=,-0

1.0824,*,0,=,0
0.147673,*,0,=,0
0.901851,*,0,=,0
0.995127,*,0,=,0
1.24275,*,0,=,0
-0.132427,*,0,=,-0

0.9078,*,0,=,0
-0.0190457,*,0,=,-0
1.09303,*,0,=,0
1.18259,*,0,=,0
0.871675,*,0,=,0
0.892172,*,0,=,0

1.13338,*,0,=,0
0.140582,*,0,=,0
0.944935,*,0,=,0
0.971651,*,0,=,0
0.920744,*,0,=,0
-0.205123,*,0,=,-0

1.02767,*,0,=,0
0.12135,*,0,=,0
1.08851,*,0,=,0
1.00439,*,0,=,0
1.19825,*,0,=,0
0.0882519,*,0,=,0

0.974504,*,0,=,0
0.377599,*,0,=,0
1.0709,*,0,=,0
1.04976,*,0,=,0
0.871015,*,0,=,0
0.117256,*,0,=,0

0.891978,*,0,=,0
-0.376349,*,0,=,-0
0.958096,*,0,=,0
1.0102,*,0,=,0
0.952763,*,0,=,0
-0.17237,*,0,=,-0

1.16886,*,0,=,0
0.275252,*,0,=,0
1.03574,*,0,=,0
0.876221,*,0,=,0
1.17801,*,0,=,0
0.0236577,*,0,=,0

0.864942,*,0,=,0
0.089611,*,0,=,0
0.962153,*,0,=,0
1.17869,*,0,=,0
1.02094,*,0,=,0
0,*,0,=,0

1.07568,*,0,=,0
-0.129619,*,0,=,-0
1.07686,*,0,=,0
1.01663,*,0,=,0
0.986484,*,0,=,0
3.88019e+11,*,0,=,0

1.10468,*,0,=,0
-0.251381,*,0,=,-0
1.02508,*,0,=,0
0.964119,*,0,=,0
1.11452,*,0,=,0
-0.254577,*,0,=,-0

1.05227,*,0,=,0
0.0746001,*,0,=,0
0.974917,*,0,=,0
1.17945,*,0,=,0
1.14481,*,0,=,0
0.00144449,*,0,=,0

0.912625,*,0,=,0
0.535646,*,0,=,0
0.984452,*,0,=,0
0.932972,*,0,=,0
0.843367,*,0,=,0
0.703276,*,0,=,0

0.960239,*,0,=,0
-0.270219,*,0,=,-0
1.11109,*,0,=,0
1.02001,*,0,=,0
1.02182,*,0,=,0
-0.190914,*,0,=,-0

1.05961,*,0,=,0
0.222409,*,0,=,0
0.975267,*,0,=,0
1.00861,*,0,=,0
1.14148,*,0,=,0
0.0119563,*,0,=,0

1.02351,*,0,=,0
-0.0831758,*,0,=,-0
1.04507,*,0,=,0
0.944694,*,0,=,0
0.89653,*,0,=,0
0.278802,*,0,=,0

0.875637,*,0,=,0
0.0495936,*,0,=,0
0.998902,*,0,=,0
1.00557,*,0,=,0
0.899193,*,0,=,0
-8.51542,*,0,=,-0

1.11312,*,0,=,0
-0.036105,*,0,=,-0
0.944129,*,0,=,0
0.963003,*,0,=,0
1.06349,*,0,=,0
-5.06024,*,0,=,-0

0.958068,*,0,=,0
0.0241158,*,0,=,0
1.01129,*,0,=,0
0.988133,*,0,=,0
0.99431,*,0,=,0
-0.00177976,*,0,=,-0

1.09688,*,0,=,0
0,*,0,=,0
0.975413,*,0,=,0
1.154,*,0,=,0
0.951814,*,0,=,0
-0.382034,*,0,=,-0

0.934211,*,0,=,0
-0.338213,*,0,=,-0
1.02126,*,0,=,0
0.93322,*,0,=,0
1.17468,*,0,=,0
0.266319,*,0,=,0

0.978819,*,0,=,0
0,*,0,=,0
1.03944,*,0,=,0
1.09681,*,0,=,0
0.95246,*,0,=,0
-0.113066,*,0,=,-0

0.931128,*,0,=,0
0.260197,*,0,=,0
0.986236,*,0,=,0
0.967282,*,0,=,0
0.870668,*,0,=,0
0.307552,*,0,=,0

1.16987,*,0,=,0
-0.217741,*,0,=,-0
0.922791,*,0,=,0
1.17446,*,0,=,0
1.05497,*,0,=,0
-4.64608,*,0,=,-0

0.996835,*,0,=,0
-0.120051,*,0,=,-0
1.06838,*,0,=,0
0.845062,*,0,=,0
1.05435,*,0,=,0
0,*,0,=,0

0.964982,*,0,=,0
0.127312,*,0,=,0
1.00645,*,0,=,0
0.876179,*,0,=,0
0.943052,*,0,=,0
-0.000179843,*,0,=,-0

0.930258,*,0,=,0
-0.151638,*,0,=,-0
1.0613,*,0,=,0
1.05355,*,0,=,0
1.20743,*,0,=,0
-0.328484,*,0,=,-0

1.07385,*,0,=,0
0.153808,*,0,=,0
0.958071,*,0,=,0
0.918045,*,0,=,0
0.831821,*,0,=,0
-0.127255,*,0,=,-0

1.01613,*,0,=,0
-0.221963,*,0,=,-0
0.934993,*,0,=,0
1.31768,*,0,=,0
0.940883,*,0,=,0
-0.129901,*,0,=,-0

1.00612,*,0,=,0
0.10458,*,0,=,0
1.0583,*,0,=,0
1.08926,*,0,=,0
1.08179,*,0,=,0
-0.187131,*,0,=,-0

1.03308,*,0,=,0
-0.0850518,*,0,=,-0
0.88834,*,0,=,0
0.90023,*,0,=,0
0.967542,*,0,=,0
0.0192907,*,0,=,0

0.96224,*,0,=,0
0.0939728,*,0,=,0
1.21668,*,0,=,0
0.988639,*,0,=,0
1.02917,*,0,=,0
-0.000416047,*,0,=,-0

0.978951,*,0,=,0
0.0408246,*,0,=,0
1.01648,*,0,=,0
1.01205,*,0,=,0
0.93584,*,0,=,0
0.301078,*,0,=,0

1.23104,*,0,=,0
-0.103588,*,0,=,-0
0.935039,*,0,=,0
0.881847,*,0,=,0
0.949554,*,0,=,0
-0.109536,*,0,=,-0

0.880483,*,0,=,0
-0.10219,*,0,=,-0
0.985474,*,0,=,0
1.20764,*,0,=,0
1.02091,*,0,=,0
0.14539,*,0,=,0

1.08573,*,0,=,0
-0.554954,*,0,=,-0
0.959946,*,0,=,0
0.934382,*,0,=,0
1.09408,*,0,=,0
6.81793,*,0,=,0

0.979548,*,0,=,0
0.240805,*,0,=,0
0.993614,*,0,=,0
1.1509,*,0,=,0
0.975995,*,0,=,0
0.414299,*,0,=,0

0.902722,*,0,=,0
0.0473782,*,0,=,0
1.0674,*,0,=,0
0.905192,*,0,=,0
1.18327,*,0,=,0
-0.0388849,*,0,=,-0

0.995762,*,0,=,0
-0.00758133,*,0,=,-0
0.953022,*,0,=,0
0.961943,*,0,=,0
0.855006,*,0,=,0
-0.435637,*,0,=,-0

0.985168,*,0,=,0
0.00355014,*,0,=,0
1.00848,*,0,=,0
1.00474,*,0,=,0
1.08417,*,0,=,0
0.40121,*,0,=,0

0.985932,*,0,=,0
-0.00332487,*,0,=,-0
0.929655,*,0,=,0
0.969654,*,0,=,0
1.09834,*,0,=,0
0.322865,*,0,=,0

1.03267,*,0,=,0
0,*,0,=,0
0.98632,*,0,=,0
0.966621,*,0,=,0
0.865305,*,0,=,0
2.96255e+11,*,0,=,0

1.13198,*,0,=,0
-0.482645,*,0,=,-0
0.999614,*,0,=,0
1.01029,*,0,=,0
1.27911,*,0,=,0
0.409746,*,0,=,0

0.822125,*,0,=,0
0.237225,*,0,=,0
1.04822,*,0,=,0
1.25703,*,0,=,0
0.891023,*,0,=,0
-0.155363,*,0,=,-0

1.20395,*,0,=,0
0.0994121,*,0,=,0
0.974063,*,0,=,0
0.85362,*,0,=,0
0.953984,*,0,=,0
0.181183,*,0,=,0

0.964718,*,0,=,0
-0.0465521,*,0,=,-0
0.935909,*,0,=,0
1.00684,*,0,=,0
1.18634,*,0,=,0
-0.185015,*,0,=,-0

1.07583,*,0,=,0
-0.272985,*,0,=,-0
1.01789,*,0,=,0
1.24409,*,0,=,0
0.896627,*,0,=,0
-0.128015,*,0,=,-0

1.02144,*,0,=,0
0.581422,*,0,=,0
1.05784,*,0,=,0
0.999573,*,0,=,0
0.96246,*,0,=,0
-0.298842,*,0,=,-0

0.896312,*,0,=,0
-0.142246,*,0,=,-0
0.967045,*,0,=,0
0.888238,*,0,=,0
1.20729,*,0,=,0
-0.217332,*,0,=,-0

1.02122,*,0,=,0
-1.26493,*,0,=,-0
1.0129,*,0,=,0
1.18831,*,0,=,0
0.93302,*,0,=,0
-0.252545,*,0,=,-0

1.01751,*,0,=,0
0.263896,*,0,=,0
0.979947,*,0,=,0
1.01434,*,0,=,0
0.900773,*,0,=,0
-0.229552,*,0,=,-0

1.07411,*,0,=,0
0,*,0,=,0
1.0762,*,0,=,0
0.958629,*,0,=,0
1.1686,*,0,=,0
0.410911,*,0,=,0

0.939274,*,0,=,0
-0.0522041,*,0,=,-0
0.967048,*,0,=,0
1.17507,*,0,=,0
0.882429,*,0,=,0
-0.159532,*,0,=,-0

1.13624,*,0,=,0
0.995915,*,0,=,0
1.00886,*,0,=,0
1.03852,*,0,=,0
1.04394,*,0,=,0
-1.07118,*,0,=,-0

0.890398,*,0,=,0
-0.208008,*,0,=,-0
1.00493,*,0,=,0
1.01603,*,0,=,0
0.805627,*,0,=,0
0,*,0,=,0

1.04709,*,0,=,0
0.19481,*,0,=,0
1.09121,*,0,=,0
0.990107,*,0,=,0
1.06833,*,0,=,0
-0.72294,*,0,=,-0

1.01826,*,0,=,0
-0.578932,*,0,=,-0
0.953527,*,0,=,0
0.975454,*,0,=,0
0.987597,*,0,=,0
-0.0343841,*,0,=,-0

0.889331,*,0,=,0
0.414811,*,0,=,0
0.970945,*,0,=,0
0.930243,*,0,=,0
1.02407,*,0,=,0
0.280121,*,0,=,0

1.4295,*,0,=,0
-0.246016,*,0,=,-0
0.989611,*,0,=,0
1.11929,*,0,=,0
0.976774,*,0,=,0
-0.401662,*,0,=,-0

0.925721,*,0,=,0
0.183429,*,0,=,0
0.991317,*,0,=,0
0.835523,*,0,=,0
1.08561,*,0,=,0
-0.100293,*,0,=,-0

0.873813,*,0,=,0
0,*,0,=,0
1.12716,*,0,=,0
1.13176,*,0,=,0
0.979498,*,0,=,0
0.693914,*,0,=,0

0.948309,*,0,=,0
-0.361352,*,0,=,-0
0.964442,*,0,=,0
1.22232,*,0,=,0
1.16293,*,0,=,0
-0.13644,*,0,=,-0

1.03862,*,0,=,0
0.272898,*,0,=,0
0.978054,*,0,=,0
1.04569,*,0,=,0
0.860288,*,0,=,0
0.0699099,*,0,=,0

0.945827,*,0,=,0
0,*,0,=,0
0.997662,*,0,=,0
1.03451,*,0,=,0
1.07494,*,0,=,0
0.441227,*,0,=,0

1.18278,*,0,=,0
0.208737,*,0,=,0
1.04379,*,0,=,0
0.934769,*,0,=,0
0.923159,*,0,=,0
-5.91086e+11,*,0,=,-0

0.87557,*,0,=,0
-0.123343,*,0,=,-0
0.91483,*,0,=,0
0.861351,*,0,=,0
1.22367,*,0,=,0
0.213441,*,0,=,0

1.23255,*,0,=,0
0.0695233,*,0,=,0
0.960033,*,0,=,0
1.02446,*,0,=,0
0.997583,*,0,=,0
-0.160532,*,0,=,-0

0.906033,*,0,=,0
0.0322016,*,0,=,0
1.03572,*,0,=,0
0.98089,*,0,=,0
0.81325,*,0,=,0
3.20443,*,0,=,0

0.936688,*,0,=,0
-0.346434,*,0,=,-0
0.955264,*,0,=,0
1.04551,*,0,=,0
0.992883,*,0,=,0
0.507279,*,0,=,0

0.95012,*,0,=,0
-0.16633,*,0,=,-0
1.01972,*,0,=,0
1.08982,*,0,=,0
0.989485,*,0,=,0
0.196411,*,0,=,0

0.996756,*,0,=,0
0.109645,*,0,=,0
0.870113,*,0,=,0
0.850893,*,0,=,0
1.09929,*,0,=,0
-0.11272,*,0,=,-0

1.03624,*,0,=,0
-0.583019,*,0,=,-0
1.16814,*,0,=,0
1.00081,*,0,=,0
1.01047,*,0,=,0
0.170574,*,0,=,0

0.902779,*,0,=,0
-0.569867,*,0,=,-0
0.963511,*,0,=,0
1.1024,*,0,=,0
0.902397,*,0,=,0
0,*,0,=,0

1.14633,*,0,=,0
0,*,0,=,0
1.05618,*,0,=,0
1.08602,*,0,=,0
1.19394,*,0,=,0
-0.0554399,*,0,=,-0

1.10334,*,0,=,0
0.020976,*,0,=,0
0.922765,*,0,=,0
1.00098,*,0,=,0
1.09869,*,0,=,0
-0.197589,*,0,=,-0

0.902322,*,0,=,0
0.392079,*,0,=,0
0.994542,*,0,=,0
0.889283,*,0,=,0
0.813002,*,0,=,0
-0.524147,*,0,=,-0

1.08377,*,0,=,0
-0.313854,*,0,=,-0
0.988405,*,0,=,0
1.00968,*,0,=,0
1.00571,*,0,=,0
0.0436174,*,0,=,0

1.0351,*,0,=,0
-0.211326,*,0,=,-0
1.04034,*,0,=,0
1.07463,*,0,=,0
1.07513,*,0,=,0
0.191964,*,0,=,0

0.822717,*,0,=,0
0,*,0,=,0
1.0176,*,0,=,0
1.11907,*,0,=,0
0.933318,*,0,=,0
-0.425804,*,0,=,-0

1.24287,*,0,=,0
0.221706,*,0,=,0
0.988347,*,0,=,0
0.871037,*,0,=,0
1.04927,*,0,=,0
0.193342,*,0,=,0

0.900617,*,0,=,0
0.133267,*,0,=,0
1.06279,*,0,=,0
1.08161,*,0,=,0
1.00715,*,0,=,0
-0.0139261,*,0,=,-0

0.938136,*,0,=,0
-0.0156013,*,0,=,-0
0.998413,*,0,=,0
0.944192,*,0,=,0
1.08749,*,0,=,0
0.218986,*,0,=,0

1.46662,*,0,=,0
0,*,0,=,0
0.969151,*,0,=,0
1.10025,*,0,=,0
1.00439,*,0,=,0
-0.318343,*,0,=,-0

0.846405,*,0,=,0
0.00513156,*,0,=,0
1.04196,*,0,=,0
0.870196,*,0,=,0
0.929929,*,0,=,0
-4.55153,*,0,=,-0

1.07379,*,0,=,0
0.0900967,*,0,=,0
0.963736,*,0,=,0
1.0371,*,0,=,0
1.03194,*,0,=,0
0.00668015,*,0,=,0

1.08483,*,0,=,0
0.408303,*,0,=,0
1.09071,*,0,=,0
1.18155,*,0,=,0
1.20418,*,0,=,0
0.327895,*,0,=,0

1.0267,*,0,=,0
0,*,0,=,0
0.994791,*,0,=,0
0.958857,*,0,=,0
0.920371,*,0,=,0
-0.14504,*,0,=,-0

0.920985,*,0,=,0
-0.0798415,*,0,=,-0
0.94119,*,0,=,0
1.02485,*,0,=,0
0.971458,*,0,=,0
0.0711016,*,0,=,0

1.07411,*,0,=,0
0.0747755,*,0,=,0
1.15909,*,0,=,0
0.903558,*,0,=,0
1.02919,*,0,=,0
